domain1,tags,tids,xs,tagRatio,xdrRatio,tagDistribute,xdrDistribute,upAvgFluxSize,downAvgFluxSize,tidFlux,xdrFlux,is_main,domain0
spanner.alipaydns.com,161,196,441,132.25,87.11111111,1.217391304,2.25,131.7513812,324.4159882,6540.668367,2906.963719,1,alipaydns.com
redirect.networkbench.com,28,33,261,23.75757576,4.172413793,1.178571429,7.909090909,85.12583096,399.4241294,15164,1917.287356,1,networkbench.com
astyle-src.alicdn.com,52,56,251,48.28571429,12.4940239,1.076923077,4.482142857,255.636251,346.5793235,24046.80357,5365.023904,1,alicdn.com
uc.ucweb.com,37,38,72,36.02631579,20.05555556,1.027027027,1.894736842,182.2844444,198.4368932,4310.105263,2274.777778,1,ucweb.com
taichi.51y5.net,49,51,330,47.07843137,7.881818182,1.040816327,6.470588235,104.33483,68.53294412,4800.568627,741.9060606,1,51y5.net
v7.pstatp.com,22,22,79,22,6.126582278,1,3.590909091,57.21086037,1313.098593,510610.7273,142195.3924,1,pstatp.com
mobubt.ctrip.com,19,20,516,18.05,0.775193798,1.052631579,25.8,398.3499724,52.7630854,77966.75,3021.967054,1,ctrip.com
p60-caldav.icloud.com,14,16,128,12.25,2,1.142857143,8,149.4632553,650.7927565,77806,9725.75,1,icloud.com
l.bytedns.net,204,222,5817,187.4594595,8.472408458,1.088235294,26.2027027,201.048273,232.9805765,80041.42342,3054.701049,1,bytedns.net
api-push.meizu.com,11,12,120,10.08333333,1.2,1.090909091,10,99.1550152,469.820841,53706,5370.6,1,meizu.com
dl.url.cn,49,50,299,48.02,8.361204013,1.020408163,5.98,62.40807387,1264.45644,373391.64,62440.07358,1,url.cn
browserproxy.vivo.com.cn,32,34,194,30.11764706,5.958762887,1.0625,5.705882353,87.30081301,1209.302978,278910.1471,48881.15979,1,vivo.com.cn
servicesupport1.hicloud.com,30,31,237,29.03225806,4.054852321,1.033333333,7.64516129,134.4387097,348.8783231,16384.09677,2143.067511,1,hicloud.com
ykimg.alicdn.com,22,22,71,22,6.816901408,1,3.227272727,50.9658006,1284.569779,630858.8636,195477.3944,1,alicdn.com
mapi.dianping.com,47,101,17102,21.87128713,0.596479944,2.14893617,169.3267327,274.2469684,418.5301864,279787.0693,1652.350251,1,dianping.com
hitouch.hicloud.com,61,69,973,53.92753623,4.89311408,1.131147541,14.10144928,91.27344169,92.34828808,11940.81159,846.7790339,1,hicloud.com
hzs14.cnzz.com,47,48,369,46.02083333,6.243902439,1.021276596,7.6875,165.0216947,392.2650978,42293.20833,5501.555556,1,cnzz.com
mmbiz.qpic.cn,270,305,3461,239.0163934,26.87806992,1.12962963,11.34754098,55.54413648,1259.104364,628663.0197,55400.81508,1,qpic.cn
s1.url.cn,267,292,2641,244.140411,32.28474063,1.093632959,9.044520548,71.53369872,1165.01398,239338.5685,26462.27262,1,url.cn
appstore.vivo.com.cn,64,70,1067,58.51428571,4.592314902,1.09375,15.24285714,108.3376998,1137.863708,535136,35107.32896,1,vivo.com.cn
img.meituan.net,32,38,833,26.94736842,1.733493397,1.1875,21.92105263,83.61448754,1110.002061,571515.9737,26071.55702,1,meituan.net
sns.amap.com,42,73,407,24.16438356,13.09336609,1.738095238,5.575342466,190.2098237,397.7934573,27334.9726,4902.832924,1,amap.com
push.gifshow.com,27,27,700,27,1.041428571,1,25.92592593,313.2565184,541.8812915,72525,2797.392857,1,gifshow.com
p67-keyvalueservice.icloud.com,12,13,49,11.07692308,3.448979592,1.083333333,3.769230769,91.26995305,345.1741935,7106.384615,1885.367347,1,icloud.com
lan3rd.line.me,40,67,345,23.88059701,13.0115942,1.675,5.149253731,59.23346304,0,908.8358209,176.4985507,1,line.me
gaodeeu13-acs.amap.com,18,19,80,17.05263158,4.5125,1.055555556,4.210526316,264.1184244,154.2125578,84560.73684,20083.175,1,amap.com
a2.qpic.cn,41,42,234,40.02380952,7.538461538,1.024390244,5.571428571,76.58761232,1285.013513,505006.0952,90642.11966,1,qpic.cn
newton-api.ele.me,10,12,59,8.333333333,2.440677966,1.2,4.916666667,652.4842105,309.9701493,60334.83333,12271.49153,1,ele.me
weixin.qq.com,906,1337,151192,613.9386687,11.82317186,1.475717439,113.0830217,140.0395905,269.5312319,261195.3837,2309.766575,1,qq.com
z-m-api.facebook.com,31,61,440,15.75409836,8.456818182,1.967741935,7.213114754,60.29130435,40,1517.180328,210.3363636,1,facebook.com
t.alicdn.com,49,49,235,49,10.21702128,1,4.795918367,51.80450354,1185.091425,1007435.878,210061.0979,1,alicdn.com
p10-caldav.icloud.com,18,20,79,16.2,5.063291139,1.111111111,3.95,115.3877301,636.0103306,20093.5,5086.962025,1,icloud.com
cse.google.com,12,16,114,9,2.245614035,1.333333333,7.125,60.16368286,0,1470.25,206.3508772,1,google.com
game.oppomobile.com,19,20,102,18.05,3.921568627,1.052631579,5.1,313.1894374,265.6181818,22404.8,4393.098039,1,oppomobile.com
v5.pstatp.com,15,15,83,15,2.710843373,1,5.533333333,54.62872194,1394.888468,12326520.6,2227684.446,1,pstatp.com
mocmna.qq.com,53,54,373,52.01851852,7.81769437,1.018867925,6.907407407,83.49872881,344.4859485,14545.16667,2105.734584,1,qq.com
waimai.meituan.com,28,57,8971,13.75438596,0.362166982,2.035714286,157.3859649,471.506074,410.2965595,969777.1228,6161.776391,1,meituan.com
s3a.pstatp.com,16,16,97,16,2.639175258,1,6.0625,48.01097236,1384.581158,4006342.125,660839.9381,1,pstatp.com
wvcfg.alicdn.com,95,98,469,92.09183673,20.47761194,1.031578947,4.785714286,98.47298834,368.3385887,31622.60204,6607.707889,1,alicdn.com
t.taobao.com,61,61,123,61,30.25203252,1,2.016393443,88.49445129,98.46263345,2537.262295,1258.317073,1,taobao.com
m.jd.com,109,121,3773,98.19008264,3.880466472,1.110091743,31.18181818,195.7208674,504.0834943,252485.1488,8097.19136,1,jd.com
tga.qq.com,32,33,144,31.03030303,7.5625,1.03125,4.363636364,117.453524,237.124424,8162.272727,1870.520833,1,qq.com
iphone-ld.apple.com,34,38,219,30.42105263,6.593607306,1.117647059,5.763157895,46.28524738,1303.962643,1465582.263,254301.9452,1,apple.com
browserkernel.baidu.com,66,66,2188,66,1.990859232,1,33.15151515,126.1486783,265.2410892,190644.5,5750.702468,1,baidu.com
sync.amap.com,18,19,55,17.05263158,6.563636364,1.055555556,2.894736842,230.7593168,337.2537879,17193.63158,5939.618182,1,amap.com
wangxin.taobao.com,81,82,609,80.01219512,11.0410509,1.012345679,7.426829268,118.3606742,128.5746681,12093.06098,1628.293924,1,taobao.com
campaign.alicdn.com,14,14,145,14,1.351724138,1,10.35714286,55.73458121,1254.449253,1762418,170164.4966,1,alicdn.com
talk.igexin.com,199,349,2449,113.469914,49.73499388,1.753768844,7.017191977,66.25436893,78.81222754,4470.295129,637.0489996,1,igexin.com
is.snssdk.com,190,212,4704,170.2830189,9.554421769,1.115789474,22.18867925,98.39190556,1190.031978,1659756.415,74801.94728,1,snssdk.com
woodpecker.uc.cn,50,52,102,48.07692308,26.50980392,1.04,1.961538462,158.9610052,558.2307692,13017.63462,6636.441176,1,uc.cn
a1.qpic.cn,48,49,616,47.02040816,3.897727273,1.020833333,12.57142857,73.02936306,1306.096559,735067.2449,58471.25812,1,qpic.cn
qt.qq.com,26,27,95,25.03703704,7.673684211,1.038461538,3.518518519,90.07017544,177.7032641,3739.185185,1062.715789,1,qq.com
browser.360.cn,11,14,427,8.642857143,0.459016393,1.272727273,30.5,169.935552,126.9057412,33556.21429,1100.203747,1,360.cn
a.yximgs.com,136,223,12018,82.94170404,4.137876519,1.639705882,53.89237668,47.09656512,1350.815011,10070976.49,186872.0051,1,yximgs.com
service.kugou.com,59,62,639,56.14516129,6.015649452,1.050847458,10.30645161,347.1221253,444.0194044,72576.22581,7041.824726,1,kugou.com
pingma.qq.com,316,362,10874,275.8453039,12.05113114,1.14556962,30.03867403,177.3941758,78.00652766,28067.48895,934.3784256,1,qq.com
cnzz.mmstat.com,108,113,459,103.2212389,27.81917211,1.046296296,4.061946903,167.7014038,312.6947303,15112.04425,3720.394336,1,mmstat.com
omsproductionimg.yangkeduo.com,43,47,314,39.34042553,7.035031847,1.093023256,6.680851064,71.12543133,1181.430437,462187.4255,69180.92038,1,yangkeduo.com
playdns.jd.com,49,49,766,49,3.134464752,1,15.63265306,131.5647951,337.7790568,63298.95918,4049.150131,1,jd.com
xtrapath2.izatcloud.net,40,58,434,27.5862069,7.751152074,1.45,7.482758621,64.45069908,1082.418545,224892.6379,30054.7765,1,izatcloud.net
pinyin.voicecloud.cn,14,15,145,13.06666667,1.551724138,1.071428571,9.666666667,99.83185841,158.9760956,6420.533333,664.1931034,1,voicecloud.cn
gds.alibabadns.com,479,1426,36492,160.898317,55.72388469,2.977035491,25.59046283,198.2581453,411.6624737,93090.49018,3637.702483,1,alibabadns.com
m.toutiao.com,154,165,2090,143.7333333,13.02631579,1.071428571,12.66666667,138.7406727,979.6768954,541324.2364,42736.12392,1,toutiao.com
e1.whatsapp.net,34,49,181,23.59183673,13.26519337,1.441176471,3.693877551,59.99186992,0,602.3673469,163.0718232,1,whatsapp.net
im1.hicloud.com,11,11,46,11,2.630434783,1,4.181818182,133.0432432,513.6574394,17970.27273,4297.23913,1,hicloud.com
qiqu-img.uc.cn,102,115,648,90.46956522,20.40895062,1.12745098,5.634782609,89.16210567,1124.766023,339159.5652,60190.35494,1,uc.cn
3g.qq.com,676,942,48319,485.1125265,18.36470126,1.393491124,51.2940552,174.3428091,385.3964131,198806.8163,3875.825679,1,qq.com
nos.netease.com,11,11,113,11,1.07079646,1,10.27272727,70.44585129,1092.481473,441894.7273,43016.30088,1,netease.com
sys.miui.com,61,68,762,54.72058824,6.06824147,1.114754098,11.20588235,215.5583524,365.710432,50673.75,4522.066929,1,miui.com
utp-dmp.ucweb.com,23,24,186,22.04166667,3.096774194,1.043478261,7.75,199.1404494,328.6781269,40826.83333,5267.978495,1,ucweb.com
mapdownload.autonavi.com,86,214,1804,34.56074766,25.38580931,2.488372093,8.429906542,71.5373121,1072.903971,122144.6869,14489.44734,1,autonavi.com
gamebox.360.cn,16,16,206,16,1.242718447,1,12.875,146.8438511,306.7841727,35330.375,2744.106796,1,360.cn
pop.qq.com,11,11,50,11,2.42,1,4.545454545,103.8935065,374.9006711,32663.54545,7185.98,1,qq.com
mon.snssdk.com,17,17,93,17,3.107526882,1,5.470588235,204.9241294,533.3451327,30962.76471,5659.860215,1,snssdk.com
p32-ckdatabase.icloud.com,14,17,41,11.52941176,7.048780488,1.214285714,2.411764706,115.605227,910.1774194,38138.52941,15813.53659,1,icloud.com
eco.taobao.com,10,12,38,8.333333333,3.789473684,1.2,3.166666667,283.9760766,436.564557,24262.08333,7661.710526,1,taobao.com
app-monitor.ele.me,12,12,225,12,0.64,1,18.75,190.1091393,382.3857994,99885.91667,5327.248889,1,ele.me
cbu01.alicdn.com,30,32,198,28.125,5.171717172,1.066666667,6.1875,53.59256096,1262.330132,666460.5625,107710.798,1,alicdn.com
ossweb-img.qq.com,147,156,801,138.5192308,30.38202247,1.06122449,5.134615385,59.05837853,1211.270057,256197.4615,49896.13483,1,qq.com
pushct.baidu.com,59,199,423,17.49246231,93.61938534,3.372881356,2.125628141,168.4303351,172.8368752,5781.145729,2719.735225,1,baidu.com
ws2.cootekservice.com,35,42,1161,29.16666667,1.519379845,1.2,27.64285714,141.9843229,251.6621248,48414.16667,1751.416882,1,cootekservice.com
p72-streams.icloud.com,21,27,136,16.33333333,5.360294118,1.285714286,5.037037037,139.8382688,624.1829268,39425.33333,7827.088235,1,icloud.com
amp.igexin.com,19,23,269,15.69565217,1.966542751,1.210526316,11.69565217,112.0552908,115.0438757,7846.73913,670.9107807,1,igexin.com
android2.kugou.com,14,16,88,12.25,2.909090909,1.142857143,5.5,43.06834846,1333.668967,1793947.313,326172.2386,1,kugou.com
paopao.iqiyi.com,26,28,169,24.14285714,4.639053254,1.076923077,6.035714286,145.1232068,366.0539084,15842.25,2624.751479,1,iqiyi.com
graph.facebook.com,140,240,2543,81.66666667,22.6504129,1.714285714,10.59583333,71.62972198,40,2396.925,226.2139206,1,facebook.com
upload.ksapisrv.com,51,54,2902,48.16666667,1.004824259,1.058823529,53.74074074,225.7465513,392.0010138,174195.1667,3241.398691,1,ksapisrv.com
napi.uc.cn,24,24,324,24,1.777777778,1,13.5,145.4006586,326.0155622,43616.79167,3230.873457,1,uc.cn
ios-dc.51y5.net,34,34,145,34,7.972413793,1,4.264705882,211.7765152,240.4257732,13436.73529,3150.682759,1,51y5.net
wqcoss.jd.com,14,18,678,10.88888889,0.477876106,1.285714286,37.66666667,281.1785166,413.5319763,273394.2778,7258.255162,1,jd.com
push1.hicloud.com,24,25,47,23.04,13.29787234,1.041666667,1.88,128.9397906,348.9205882,6715.52,3572.085106,1,hicloud.com
sdk-open-lbs.getui.com,26,27,145,25.03703704,5.027586207,1.038461538,5.37037037,160.3215488,96.39497717,5090.814815,947.9448276,1,getui.com
mmocgame.qpic.cn,96,102,440,90.35294118,23.64545455,1.0625,4.31372549,54.05907317,1383.888,2120100.373,491477.8136,1,qpic.cn
android-imgs.25pp.com,17,17,139,17,2.079136691,1,8.176470588,51.03766478,1291.128422,608114.7647,74373.7482,1,25pp.com
m.hotmail.com,12,17,687,8.470588235,0.420669578,1.416666667,40.41176471,263.2771791,516.4357589,293466.7059,7261.912664,1,hotmail.com
ime.sogou.com,15,16,166,14.0625,1.542168675,1.066666667,10.375,133.2398022,434.0799419,25402.375,2448.421687,1,sogou.com
api.growingio.com,22,23,115,21.04347826,4.6,1.045454545,5,310.5551884,342.57022,38034.26087,7606.852174,1,growingio.com
smoba.qq.com,37,38,1226,36.02631579,1.177814029,1.027027027,32.26315789,116.5454235,204.5935899,13043924.03,404297.8083,1,qq.com
pic7.qiyipic.com,15,15,266,15,0.845864662,1,17.73333333,64.87174928,1057.917958,342686.4,19324.42105,1,qiyipic.com
y.qq.com,55,66,1379,45.83333333,3.158810732,1.2,20.89393939,233.8230963,407.1846497,213057.9242,10197.11603,1,qq.com
mpapi.uc.cn,19,19,55,19,6.563636364,1,2.894736842,158.9589844,187.0326633,8201.368421,2833.2,1,uc.cn
elb.amazonaws.com,69,134,1189,35.52985075,15.10176619,1.942028986,8.873134328,175.0442166,549.9104383,62100.55224,6998.716569,1,amazonaws.com
o2o.gtimg.com,90,96,814,84.375,11.32186732,1.066666667,8.479166667,71.62494554,1203.183645,298896.6458,35250.71007,1,gtimg.com
a3.pstatp.com,144,158,2087,131.2405063,11.96166747,1.097222222,13.20886076,81.65118547,1195.812147,889554.8544,67345.31241,1,pstatp.com
pan.baidu.com,14,14,221,14,0.886877828,1,15.78571429,220.9152416,188.8113839,78699.07143,4985.461538,1,baidu.com
nstool.netease.com,31,32,609,30.03125,1.681444992,1.032258065,19.03125,96.36956522,239.1396709,30413.21875,1598.067323,1,netease.com
id.mi.com,30,33,458,27.27272727,2.377729258,1.1,13.87878788,165.1110631,303.7612643,25265.45455,1820.436681,1,mi.com
mobile.qq.com,136,146,672,126.6849315,31.7202381,1.073529412,4.602739726,126.3251182,310.5542453,10690.73973,2322.690476,1,qq.com
apilocate.amap.com,405,755,22924,217.2516556,24.86586111,1.864197531,30.36291391,232.0213268,133.2800445,58959.07152,1941.812031,1,amap.com
log.voicecloud.cn,30,51,173,17.64705882,15.03468208,1.7,3.392156863,234.1157635,100.0436433,4761.27451,1403.612717,1,voicecloud.cn
map.gtimg.com,199,219,1561,180.826484,30.72453555,1.100502513,7.127853881,54.6157069,1229.237456,447668.3425,62805.48815,1,gtimg.com
mo.baidu.com,119,251,1236,56.41832669,50.97168285,2.109243697,4.924302789,257.0683563,318.6608338,32340.16335,6567.460356,1,baidu.com
inews.gtimg.com,107,116,1131,98.69827586,11.8974359,1.08411215,9.75,61.75238802,1265.60529,513573.7931,52674.23519,1,gtimg.com
xiongzhang.baidu.com,134,165,2015,108.8242424,13.51116625,1.231343284,12.21212121,193.1416696,842.6429214,314883.5818,25784.51166,1,baidu.com
kepler.51y5.net,47,49,474,45.08163265,5.065400844,1.042553191,9.673469388,127.1348733,73.12154031,10684.12245,1104.476793,1,51y5.net
p20-keyvalueservice.icloud.com,18,27,139,12,5.244604317,1.5,5.148148148,308.5860945,588.7205524,47882.2963,9300.877698,1,icloud.com
app.51y5.net,18,18,37,18,8.756756757,1,2.055555556,165.3741007,235.3615385,5953.777778,2896.432432,1,51y5.net
a.shifen.com,46,47,1259,45.0212766,1.754567117,1.02173913,26.78723404,413.3597029,142.1231187,233560.6809,8719.104051,1,shifen.com
dns.iqiyi.com,66,82,11983,53.12195122,0.561128265,1.242424242,146.1341463,154.0466351,140.2296933,203640.9024,1393.52032,1,iqiyi.com
static.youku.com,106,108,1220,104.037037,9.560655738,1.018867925,11.2962963,140.0743467,733.258746,153885.0556,13622.61148,1,youku.com
wgo.mmstat.com,116,124,543,108.516129,28.31675875,1.068965517,4.379032258,159.2743123,307.9796163,16987.49194,3879.279926,1,mmstat.com
fanxing.kugou.com,22,23,274,21.04347826,1.930656934,1.045454545,11.91304348,90.83013205,160.0876882,14437.47826,1211.905109,1,kugou.com
dx-pic1.qiyipic.com,19,19,330,19,1.093939394,1,17.36842105,62.21385706,958.1519105,288557.8421,16613.93636,1,qiyipic.com
dr.kugou.com,11,12,23,10.08333333,6.260869565,1.090909091,1.916666667,216.0068027,112.6039604,3593.833333,1875.043478,1,kugou.com
album.vivo.com.cn,17,19,249,15.21052632,1.449799197,1.117647059,13.10526316,91.36690186,194.1006517,21604.94737,1648.570281,1,vivo.com.cn
apros.yunos.com,98,137,1344,70.10218978,13.96502976,1.397959184,9.810218978,155.5733102,497.1470275,33695.05839,3434.689732,1,yunos.com
eclick.baidu.com,51,83,1429,31.3373494,4.820853744,1.62745098,17.21686747,154.1972166,187.8527501,51893.57831,3014.112666,1,baidu.com
p15-fmf.icloud.com,12,14,53,10.28571429,3.698113208,1.166666667,3.785714286,126.4591652,597.3435583,18886.64286,4988.924528,1,icloud.com
device-provisioning.googleapis.com,61,182,6213,20.44505495,5.331401899,2.983606557,34.13736264,61.60267735,0,6169.406593,180.7230002,1,googleapis.com
xianyu-video.alicdn.com,26,26,89,26,7.595505618,1,3.423076923,66.0850939,723.8862034,59624.88462,17418.50562,1,alicdn.com
hispaceclt.hicloud.com,24,25,106,23.04,5.896226415,1.041666667,4.24,160.7451253,365.3442623,14422.44,3401.518868,1,hicloud.com
g.whatsapp.net,26,49,269,13.79591837,8.925650558,1.884615385,5.489795918,65.83127109,40,1196.816327,218.0074349,1,whatsapp.net
nosdn.127.net,55,64,989,47.265625,4.141557128,1.163636364,15.453125,58.87424602,994.6779871,354205.9688,22921.31648,1,127.net
getui.igexin.com,150,256,8593,87.890625,7.626672873,1.706666667,33.56640625,117.1992727,100.7038531,25155.61328,749.4282556,1,igexin.com
dtmall-tel.alicdn.com,148,161,1002,136.0496894,25.86926148,1.087837838,6.223602484,46.61198225,1280.818433,2467840.677,396529.2904,1,alicdn.com
p14-streams.icloud.com,12,16,109,9,2.348623853,1.333333333,6.8125,148.1608696,639.8876923,66899.5625,9820.119266,1,icloud.com
acsing.kugou.com,58,61,647,55.14754098,5.751159196,1.051724138,10.60655738,74.9376868,1299.823907,1574303.131,148427.3431,1,kugou.com
tp.yangkeduo.com,13,13,40,13,4.225,1,3.076923077,269.6788618,208.7810651,7817.307692,2540.625,1,yangkeduo.com
dnkeeper.hicloud.com,29,29,208,29,4.043269231,1,7.172413793,89.37205387,325.7801822,13524.44828,1885.620192,1,hicloud.com
maps.googleapis.com,61,171,6100,21.76023392,4.793606557,2.803278689,35.67251462,61.46249648,0,6378.081871,178.7954098,1,googleapis.com
gsp0.baidu.com,34,34,793,34,1.457755359,1,23.32352941,221.8677069,191.536778,117265.0882,5027.759142,1,baidu.com
qvse.baidu.com,15,17,35,13.23529412,8.257142857,1.133333333,2.058823529,767.9342105,736.4163569,21952.05882,10662.42857,1,baidu.com
wetest.qq.com,20,20,212,20,1.886792453,1,10.6,1231.866828,44.58398344,496400.65,46830.25,1,qq.com
wapbaike.baidu.com,15,15,78,15,2.884615385,1,5.2,129.4069675,677.9947472,79735.13333,15333.67949,1,baidu.com
xpush.voicecloud.cn,43,115,1909,16.07826087,6.927710843,2.674418605,16.6,45.7629935,43.66746949,5549.982609,334.3363017,1,voicecloud.cn
pinyin.sogou.com,115,150,719,88.16666667,31.29346314,1.304347826,4.793333333,310.5172477,400.4590616,22830.06667,4762.878999,1,sogou.com
security.snssdk.com,63,63,407,63,9.751842752,1,6.46031746,240.1604967,407.8971332,39615.1746,6132.078624,1,snssdk.com
pb.sogou.com,23,24,330,22.04166667,1.745454545,1.043478261,13.75,404.895051,384.6306502,119601.6667,8698.30303,1,sogou.com
game.qq.com,58,59,672,57.01694915,5.180059524,1.017241379,11.38983051,206.1808027,539.1321957,62904.84746,5522.895833,1,qq.com
freemobile.sinaimg.cn,17,17,2085,17,0.138609113,1,122.6470588,51.51079478,1349.44061,11098626.88,90492.40144,1,sinaimg.cn
ios-config.51y5.net,34,35,80,33.02857143,15.3125,1.029411765,2.285714286,183.7585513,213.1049107,5337.114286,2334.9875,1,51y5.net
web.kugou.com,25,27,408,23.14814815,1.786764706,1.08,15.11111111,170.5811437,99.36989368,22927.33333,1517.25,1,kugou.com
utop.umengcloud.com,11,15,135,8.066666667,1.666666667,1.363636364,9,86.34983854,376.1127596,22247.93333,2471.992593,1,umengcloud.com
cmta.yangkeduo.com,28,28,303,28,2.587458746,1,10.82142857,187.9047179,75.93513514,8759.607143,809.4686469,1,yangkeduo.com
shop108106274.taobao.com,120,143,1070,100.6993007,19.11121495,1.191666667,7.482517483,221.7532914,373.839617,38096.83916,5091.446729,1,taobao.com
udpolimenew.baidu.com,49,52,2082,46.17307692,1.298751201,1.06122449,40.03846154,277.7031835,208.8338082,19864.96154,496.1469741,1,baidu.com
all.allseller.cn,3,146,7693,0.061643836,2.770830625,48.66666667,52.69178082,85.97485495,53.72174884,175282.6233,3326.564799,0,allseller.cn
ts.dingdangddc.com,1,114,7466,0.00877193,1.740691133,114,65.49122807,58.39660849,58.39465184,171504.4561,2618.739352,0,dingdangddc.com
pdata.soundtooth.cn,1,11,694,0.090909091,0.174351585,11,63.09090909,152.9921642,42.60320919,1214482.909,19249.72911,0,soundtooth.cn
www.bianlifeng.com,1,12,7725,0.083333333,0.018640777,12,643.75,240.5279405,424.1249481,2952593.25,4586.552621,0,bianlifeng.com
jt808server03.99bicycle.com,4,3947,389947,0.004053712,39.95109335,986.75,98.79579427,57.07281797,67.42423005,64015.48695,647.9576122,0,99bicycle.com
ptgw.conti-x.cn,2,71,1107,0.056338028,4.553748871,35.5,15.5915493,144.43368,54.32624826,96309.69014,6177.044264,0,conti-x.cn
www.gps110.org,1,15,1133,0.066666667,0.19858782,15,75.53333333,82.89616507,53.74071321,380265.8667,5034.411297,0,gps110.org
protocol.askdwl.com,1,43,3843,0.023255814,0.48113453,43,89.37209302,60.01434348,47.29386396,261997.5581,2931.53656,0,askdwl.com
deviceapi.tslsmart.com,3,194,25993,0.046391753,1.447928288,64.66666667,133.9845361,50.28654798,44.8976754,203256.9691,1517.01812,0,tslsmart.com
www.songsongbei.com,1,13,778,0.076923077,0.21722365,13,59.84615385,68.5061002,67.65602283,279355,4667.885604,0,songsongbei.com
log-cn.ankerjiedian.com,8,4696,1391381,0.01362862,15.8493008,587,296.2906729,168.7735606,53.00224203,258981.7153,874.0798782,0,ankerjiedian.com
appsrv.supersoco.com,1,55,4003,0.018181818,0.755683238,55,72.78181818,58.35286648,60.53639085,803927.6182,11045.72046,0,supersoco.com
dxllock.sankuai.com,1,30,3527,0.033333333,0.255174369,30,117.5666667,64.68557793,78.66256503,1427058.1,12138.28835,0,sankuai.com
gpslink.cn,1,22,1270,0.045454545,0.381102362,22,57.72727273,83.83933845,64.77910864,269336.0455,4665.66378,0,gpslink.cn
toc-uni.pingan.com.cn,4,292,6533,0.054794521,13.05127813,73,22.37328767,79.22016772,59.19018416,155224.0377,6937.918108,0,pingan.com.cn
s2.aiqiangua.com,1,22,1540,0.045454545,0.314285714,22,70,125.9724888,63.54036801,67822.68182,968.8954545,0,aiqiangua.com
jfx.qdfaw.com,13,3254,93696,0.051936079,113.009264,250.3076923,28.79409957,169.4037663,70.15985916,257257.5172,8934.383122,0,qdfaw.com
isf.sofoiot.com,1,15,2126,0.066666667,0.105832549,15,141.7333333,55.0170524,58.0139485,242450.7333,1710.611947,0,sofoiot.com
www.hitachi-helc.com,8,783,62247,0.081736909,9.849293942,97.875,79.49808429,66.44877456,59.98977741,193557.5939,2434.745385,0,hitachi-helc.com
shop.irest.tv,1,133,13854,0.007518797,1.27681536,133,104.1654135,63.64120689,59.78606017,361778.3835,3473.114263,0,irest.tv
tracker.qiji110.com,1,142,7298,0.007042254,2.762948753,142,51.3943662,151.2389694,53.28508732,47530.67606,924.8226911,0,qiji110.com
d.xqchuxing.com,5,21853,1921009,0.001144008,248.5951961,4370.6,87.90596257,71.03243238,56.53841756,292378.6005,3326.038325,0,xqchuxing.com
gw.sf-trailernet.com,1,35,803,0.028571429,1.525529265,35,22.94285714,70.89803077,49.68306859,86472.48571,3769.03736,0,sf-trailernet.com
was.uml-tech.com,3,274,7768,0.032846715,9.664778579,91.33333333,28.35036496,196.0886145,48.81048263,591420.3066,20861.11792,0,uml-tech.com
v9su17ot.motorgps.net,2,63,33301,0.063492063,0.11918561,31.5,528.5873016,58.04496587,46.8713955,190208.6349,359.8433681,0,motorgps.net
gprs.yprinter.com,3,94,7958,0.095744681,1.110329228,31.33333333,84.65957447,66.22804072,97.06437814,195941.7021,2314.465946,0,yprinter.com
gw.zebred.com,1,932,25096,0.001072961,34.61204973,932,26.92703863,150.5898637,255.9406647,77201.5,2867.0624,0,zebred.com
zzp.ucloudlink.com,1,22,698,0.045454545,0.693409742,22,31.72727273,346.0750518,277.2857143,48301.81818,1522.406877,0,ucloudlink.com
ecu.niu.com,1,99,47245,0.01010101,0.207450524,99,477.2222222,61.98485623,36,53763.87879,112.6600487,0,niu.com
linuoedge.envisioncn.com,2,46,4272,0.086956522,0.495318352,23,92.86956522,98.52872653,56.06701559,109057.1087,1174.304073,0,envisioncn.com
wash.honganrobots.com,1,11,601,0.090909091,0.201331115,11,54.63636364,49.82946591,53.40061112,153270.0909,2805.276206,0,honganrobots.com
svr02.bangoplus.com,1,133,7044,0.007518797,2.511215219,133,52.96240602,56.06713383,54.32751967,171924.3308,3246.157865,0,bangoplus.com
lock.ofo.com,4,1252,3499,0.012779553,447.9862818,313,2.794728435,171.2796839,107.0193763,4694.046326,1679.607316,0,ofo.com
iot.nvr-china.com,1,26,13549,0.038461538,0.049892981,26,521.1153846,109.2681975,43.24089035,352112.1538,675.6894236,0,nvr-china.com
liuliangapiinterface.bydauto.com.cn,2,152,1899,0.026315789,12.16640337,76,12.49342105,159.0341398,175.3847562,12089.92763,967.7035282,0,bydauto.com.cn
mqtt.xddtech.com,1,25,1484,0.04,0.42115903,25,59.36,91.89298618,41.47824302,92385,1556.351078,0,xddtech.com
heartbeat.mzjmedia.com,2,41,6303,0.097560976,0.266698398,20.5,153.7317073,100.1395329,88.26332258,79850.56098,519.4150405,0,mzjmedia.com
www.ihicare.com,1,16,1438,0.0625,0.178025035,16,89.875,44.18780366,33,548664.375,6104.749652,0,ihicare.com
ota.bydauto.com.cn,1,29,91,0.034482759,9.241758242,29,3.137931034,60,0,372.4137931,118.6813187,0,bydauto.com.cn
horebtech.net,1,18,1178,0.055555556,0.275042445,18,65.44444444,69.41642332,56.04868401,53482.33333,817.2173175,0,horebtech.net
microiot.info,2,260,18968,0.015384615,3.56389709,130,72.95384615,88.58488676,101.6365162,76191.16538,1044.374895,0,microiot.info
